volcan_id,media_global,time_to_eruption
1040017632,-0.11463384709265616,40389284
1040427269,1.0716491814736868,20682439
1041846634,-0.4277871265532759,22245477
1041878888,0.538945700733996,19763961
1041963422,1.5781403643272611,17286638
1042260671,-1.3797793846293038,45560318
1042743186,-1.2450188330194498,41542280
1042857837,-0.6774192261160787,21508437
1043816873,0.21142545491825646,15217883
1044404474,0.4828402859952333,9441051
1044700555,0.808504430252644,30282601
1044996306,0.8906334894418428,20478572
1045737293,0.874945050456183,20476501
1046153021,-2.364503924934584,3265993
1047097201,-0.4350444159264013,2212847
1047238065,31.372088798520025,1756341
1047698781,1.4140616174915601,42753277
1048009361,0.38465099655746493,17128163
1048073965,2.023456456567294,25602919
1048300101,-0.6515655163387435,16549824
1049186697,-1.6842953563348098,12851509
1049342028,0.9954234096098398,20039978
104958377,2.2648566968328305,12960507
1049892705,2.9874702088298526,23385989
1051215459,-0.11235279233792617,39027962
1051299690,0.2185030249495842,37875002
1051817564,0.24204804919918008,35389962
1052073345,-0.5091627064001661,9311783
1052075589,-0.8689126014566423,30757334
1052745011,0.24927709538174364,19839592
1053043132,-0.18073442329720477,9442732
1053609274,1.2625718049642534,35323803
1053686121,-0.5535724404593256,11025917
1053927671,11.708658189030183,676554
1054353459,-5.9106244062598945,19501057
1055093477,-0.8413119040608584,42668581
1055227118,0.6522033070893115,17695697
1056424078,0.27002977708318154,16095800
105658810,0.4608902351627473,17054015
1056778258,-0.5708548037133132,9806109
1057137462,-0.10890235162747286,32749821
1057504299,-0.4030114568624654,9719296
1057868450,1.0466899625746977,38501378
1058582421,-0.09096848385860237,24118695
1058923200,2.7148564190596822,30815166
1059294461,-1.5104481591973467,12981242
1059381646,-1.8636263469682912,13871584
1060048694,0.27167547207546533,45662421
1060581218,0.5867512740528398,20966158
1060632987,4.238207696538391,3975339
106078758,1.1981946134231096,24921651
1061211936,0.1939584340260994,43016957
1061556765,4.454214798952911,46584326
1061801479,-0.6142934654792787,26742662
1062764986,4.605541759489193,39691110
1063425676,-0.6378372860452326,12886267
1064794195,1.4919147180880317,13261250
1064935255,0.11341060982316967,47950543
1065197609,0.1725186545749277,1583671
1065259888,-2.215174134699675,27899734
1065800547,-0.661959659593812,10935736
1066152649,0.21139906298258238,19477998
1067098395,-1.2465167247212543,11554566
1067330822,-1.4748387526874551,42126602
1067927661,1.140768497306412,1239962
1068033648,-0.04314109643204652,8548168
1068054446,-0.9796327682006476,41919713
1068208983,-4.75595240079332,47680668
1068504383,0.3990566823886269,15380444
1070060959,-0.9426217896368394,7147858
1070188655,-0.3490413851154722,25005211
1070784997,0.4244329261178981,11763117
107081920,0.8569957167380544,428461
1070821612,-0.4654705754904084,29318853
1071049789,-0.3610306494891754,3488666
1071353921,0.3364343927601207,35568642
1071748769,-1.7602938505985672,11369004
1071777430,-8.855995937424911,43767476
1072055317,-0.003938267695538411,6538574
1072192149,-0.37460542324294593,18311504
1072732496,-0.8297928367860535,13152447
1073019591,-6.633154999201496,32035743
1073703374,-1.9256426663734818,10163025
1073745213,2.2421264554360403,40049085
107400998,-2.3365258727169365,4494244
1074244722,-1.5068148864185598,46351483
1074426665,-0.6669205513241445,20835819
1074671362,0.6411887969586033,35250416
1075300188,1.026395856365357,39230377
1076119752,2.614017029277595,11806816
1077334203,-0.8631251979133682,17255974
1077415466,-6.01962133964434,1069222
1077594989,2.739426009566507,45619252
1078903277,-0.08207479825495238,33235877
1079138094,2.3466386671333255,29187319
1079334814,-1.0425028837985004,14980116
1079412257,-0.047698370421338454,26136621
1079412715,-1.3960367327211212,16525947
1079658754,-2.317888035199413,7505535
1079693590,0.8323327944534256,44830265
1079724272,-0.5512012299795004,31135915
1079740004,1.0223058782353627,4180857
1079821584,-4.145374819741105,23971970
1080143124,-1.1610625764847546,19927685
108037369,-2.192693752586705,43608899
108124387,2.097407337770755,12972938
108195434,4.257373511132987,39847007
1082557979,1.0925201246645888,38377317
1082824214,-1.1563591879990156,8451818
1083379708,-0.7752474958750688,17756073
1083668827,0.7077361210646489,3920455
1084077028,0.774283761937301,21652213
1084739465,0.15489575173747108,29270704
1084812938,-2.68943184280262,8011740
1086656455,0.07078882018633019,30349614
1086685621,0.18426991199591755,26031912
1086942147,0.3584906918218028,27644285
1087653736,2.1169797170047167,15126522
1088021526,6.1845747015327515,26567742
108874736,-0.7323336277728705,20852783
1088828384,-3.5382678519809887,47126240
1089324375,-0.6293505750274979,8353679
1089375229,2.655241931627898,39499982
1089435916,1.0680188663522276,5943894
1089685571,-1.735935882550106,22167992
1089686246,0.015703808880249782,41977516
10901393,-0.5913484775253746,43859980
1090755834,-0.47101662028094776,7412828
1091829226,-1.038687079078797,39290499
1092333463,-0.32319669672172124,21981870
1092709083,1.7497041715971404,23580134
1092728543,-2.778864796697833,31178789
1092950441,-0.5992200129997832,32798542
1093181664,-0.8692900623553461,27008976
1094000638,-0.9944488945800037,17870652
1094157333,1.2608573190446826,42091471
1096450417,0.8656281654565016,37951135
1096543877,-7.602146214229764,19580279
1096991212,3.87944088789974,7954749
1098000689,-1.177297045049249,18766799
1098074077,-0.25355904307746246,3820740
1098531429,-0.1250528693350926,1817576
1098612833,-1.069200118133316,32331124
1098698634,0.5793503441609306,24508381
1098922326,-0.8885530716486073,33585826
1099545410,0.3581690305161581,45026528
1099864364,0.01516641389310176,26858020
1100632800,-4.795619082090432,20128938
1100965951,-3.8273139892112917,31616515
1100991799,1.4096631722804625,38927827
1101821065,3.3697121714638087,13446313
1102017109,3.9672288795186743,35324935
1102879167,0.3061595794531956,27136772
1103243029,-0.26353727437876034,17473335
1103672024,0.5049082515291411,22811611
1104061012,4.12475347633095,41579555
1104202675,0.9417968033866102,29599458
1104705292,1.6245427290087,1049760
1105095930,-0.5873018783020283,32576385
1105888187,0.6375081248645856,25054246
1105923226,1.0088290696973456,15036062
1106309851,-23.916668055532405,39520478
1106409037,-2.296558662179976,11536123
1107722316,6.670192533828139,17021079
1107780094,-1.7853702438292696,29670345
110797815,-2.513616439726005,20578490
1108848326,-3.9777303711604803,2749571
110912013,0.3486421059649005,42746373
1109392959,1.7872568790520156,34883708
1109804924,1.4286028566190563,1153377
1110429957,4.608963051420262,7773440
1110563085,0.42862785620239646,32424016
1111204031,3.8480504491591807,18808971
1111649370,-49.50406944110978,42641902
1111781387,-6.599350010833153,30978743
1111981902,0.775259301233868,40140117
1112166288,-7.457062199121042,47951071
1112652101,0.21676638722687955,39273445
1112729101,-0.3395998955572961,28772117
1112777130,0.7131864468925517,7177158
1113243853,-0.7190882893851289,2446228
1113441311,-1.5669972167130548,4915216
1113992376,1.2773444650139083,2126169
1114275678,0.374676661262477,35913386
1115036717,2.0869786977529294,21986065
1115044441,-0.41911338514728413,25628948
1115085900,-0.1738954350760821,20998774
1116352983,0.3436342727621206,45398747
111665787,2.154012016466392,37729412
1117294384,1.3004579553303743,40645488
1117793086,0.7097965033916103,30595040
1117905846,-0.2000466658889019,2321914
111928340,-2.4153893731400777,34087320
1120445474,2.4808884550998225,10175117
1120674393,2.9872035466075566,13361950
1120931614,-0.07791703471608805,31342250
1120996406,2.1149210013166444,2778919
1121018916,0.16656203878083511,37576859
1121140466,-0.6290610255784489,11058120
112124903,-1.3252556901829413,24814472
1121542036,1.856359801410717,9072704
1121697834,-0.42803036616056395,12626808
1122508880,-0.9362674933647958,45686081
1123001951,0.25251037482708616,8347832
1123066550,-0.5194857863480054,42461589
112321400,-1.1975767070548824,46038171
112348433,1.8299639450453604,14387528
112375098,0.31924250228622053,31681477
1124119171,-0.4790817861304458,7329811
1124990118,1.6129101552011171,21310001
1125424344,-0.23028366193896777,3347379
1125482656,0.07271175110044457,18691849
1126911948,0.616020982983617,12419878
1126999790,-0.7955606545301726,34501004
1127884712,0.706811553140781,7938995
1128186391,1.3232450227262404,25031879
1129429071,-2.985248394008248,43773057
1129909391,-5.299030213366735,45371814
1129938643,0.8364064302631996,34935678
1131527270,-1.4800836652722458,48522449
1132116234,0.9171323286547739,14059587
1132218304,-3.815679533136436,29603843
1132419329,-7.481330027760196,40226762
1133090317,0.7430159497341713,26712352
1133130522,0.3616823052949118,10814995
1133499260,0.6954750754154098,16402961
1133663547,-0.6881593640105998,42683122
113427359,-17.371407143214277,984261
1134675027,0.3535774403759937,25733174
1135450244,-0.29638672688788525,28410743
1135623500,3.1982647977820013,3639759
1135859577,1.7367340173960064,14800103
1136037770,1.2508032273536183,12262005
1136356907,0.6708382102056104,34976887
1136523713,0.14246012566457217,36611727
1136682157,-2.901186735469864,40566350
1137143171,0.08459673820251136,38944090
1137459605,13.037592326475366,42020591
1138124607,-0.436801053315778,35841678
1138688286,-1.1701338311028149,8580210
1139102111,-2.2953402306364503,9014918
11392010,-26.739322677955364,39483628
1139489647,0.4869023016283061,33996917
1139540990,1.888485191913468,40236527
1139605058,1.5503649013257188,38765962
1139907613,4.1799820002999954,18829456
1139939622,-0.24286076713536264,3806954
1140405837,-3.1483192785940717,10703793
1140561040,1.741495049156588,40400946
1140760418,0.4011480761034936,45766485
1141054211,1.2575582073632106,20304227
1141152432,-0.12935525148654944,27352648
1141177767,0.39743337611039814,18209473
1141586751,1.2879170324324576,16246680
1141989284,-2.4599544492026975,42948732
1142113285,-6.906725567630772,35575875
1142115505,0.7973318759207537,29175787
1142235055,2.1131946173023866,41801140
1142739992,7.911936467725537,34403167
1142959485,-1.0261903042356701,33058887
1142973144,0.4426742887618541,18122385
1143009226,0.24741069130329307,46478810
1143931457,2.3872994700170582,28617284
1143985791,0.902212931154344,21154411
1144399369,-0.01399768337194382,32958245
1144508876,-0.4664905584906919,9304336
114473006,0.47177917405080294,22128141
1145497571,-0.4129972833786104,15740915
1145919143,-5.405819894247971,96306
1146220591,0.9206017937479463,29245021
1146471189,0.1333402311938939,20760210
1146840738,-1.3724639356757682,10637491
1147795366,0.14176245210727967,21243204
1148016357,-0.662718121364644,36845187
1148831112,1.0770781861427303,23961242
1149417056,-2.2203549332395305,25077115
1149561649,-0.15597517819147466,34568453
1150039132,2.108514070668065,715490
1150756360,0.687215843629844,15300412
1150860263,-1.4075358003292537,16633828
1151202699,0.9280895318411361,44138014
115172114,-0.998616170314359,34629864
1151918483,-0.19621752790267966,15990184
115231914,-1.5371510830759194,41548242
115235190,0.15743695938401026,34240437
1153017772,0.5268843221759915,36984522
1153303479,1.2360939817669705,22306753
1153507500,0.7921163040774288,15813180
1154700918,2.0910262152221626,38834933
1154986023,-0.36063816351202516,44261741
1155073153,0.09573524839192554,31408489
1155734430,9.107882823488122,3290204
1156048155,0.9809694609718893,31574789
1156586754,-1.0467625539574341,32808815
1156712721,1.3673705933261786,32752938
1156888333,8.658561025473995,38585815
1156895420,-2.4973398591504954,44120058
1158288485,-0.8881301978300362,31005903
1158351226,-0.0065232246129230675,9308283
1158353351,-0.55088748520858,13100381
1158364571,-0.7741019131162628,21694523
1158945000,-1.2029083401015668,4769718
1160064144,1.1037828752450436,21021604
1160333827,0.030922322981754034,39680269
116173096,-0.8513881779180597,13731784
1162036523,-0.060530657822369646,21554090
1162128945,-3.458367360543991,48387290
1162241076,-1.7154214096431726,7792647
1162441568,1.4430709099655332,9504818
1162569015,0.17278545357577374,22251320
1162680622,1.307413209779837,36533947
1162956646,0.3475629572840453,15078183
1163316433,-2.6878218696355063,14161636
1163754152,-0.44759260480626784,40255187
1163975632,1.8738871018816354,37286292
1164158990,2.5236653463183014,20902381
1164949475,-0.7130592480122432,43475707
116548092,1.6606739137155173,47441128
1167730371,-0.6079462827388975,7757111
1167824881,2.0206411210087762,19300336
1168740391,-0.8555616665648164,19319663
1169355212,2.5370931317811376,20446598
1169725037,0.7595230005376898,4636822
1170778257,-0.9474208763187277,19794931
117092563,0.698047768888174,10589966
1171002359,-0.779035092593062,39244841
1171309166,-5.229868391082371,36442097
1171535008,-1.3572673788770189,10171910
1171708569,2.2148279010164647,19151403
1171869234,0.31057751069405976,33398381
1172960446,-6.9101581640306,31152404
1173524986,0.4099181680305328,21894333
117353587,1.2322437841726523,39530436
1174005524,0.054147430876152106,39304003
1174567207,-1.3662107658542448,10106188
1175013181,0.6670905484908585,5540294
1175285966,0.22668288861852304,26813505
1175666078,0.3121464642255963,9530589
1176309909,2.387149406940539,30260963
1176796937,8.99120181330311,21393536
1177828269,-121.58502965631092,8479224
1177898008,-1.9194846752554124,12930980
117864846,-1.790074018307053,39736058
1179059409,-0.20084665255579082,12001554
1179136480,1.484071664093535,14605849
1179922830,-2.595766439536195,32160000
11804308,-4.202415283181375,29718666
1182480093,0.49463943143844613,23646103
1182581931,-0.7162954691495883,38327442
1182918404,-1.307346729406361,38960058
1183368100,3.2508955615958017,5269571
118375419,1.1123481275312077,34177196
1184189143,-5.269610321309459,41952101
118578176,0.05541740970983813,27814731
1185987238,-0.26059697858855174,7622859
1186704180,-0.24503617264750094,24944414
118766330,0.2941559330992459,23720981
1188169213,-0.6645875795402372,6578266
1188262821,0.0012635955786114551,15443477
1188464475,-0.3576440392660123,21602805
1188475928,1.3438859352344132,13824466
1188860608,0.7728969474865812,35599185
1189625937,2.0165754818925317,44399994
1190293359,0.5561701408111664,41426495
1191004876,2.318679873853954,30326822
1191350506,4.082126964550591,5020088
1191484058,1.4203346610889818,26062934
1191644191,-2.4307750627347486,5525566
119176309,0.36554141134079,16674582
1192163654,-0.08939017683038618,24350781
119226806,-0.44208337268452935,16623212
1192274646,-0.07278321272908594,34426080
1192354436,0.36563513609621273,8920951
119249800,-1.5200320735395154,15289217
1192605002,0.029057849035849355,27552697
1193276340,-0.808449488804816,9409254
1193696136,-0.1981066982216963,4102739
119375610,-2.4727275378743685,5361777
1193816078,-0.9171271444352419,14329427
1193838198,2.014433092781787,24270100
1194551803,1.1601289978500358,2705517
1194762613,0.2086665222246295,38733309
1194799275,-1.21542807619873,26550950
1194802638,6.108743187613539,46956438
1194833182,1.2701899412787563,23399824
1196312634,-0.08107698205029915,30923121
1197116188,0.6312355793066692,3688912
119735052,-0.7474597260720707,26865592
119828684,0.0072980265143730945,17721516
1199580311,6.119788003533275,46245974
1200187647,2.084565451979925,29834194
1200555803,1.0165543836777717,21093961
1200721383,-0.908054356177931,15524864
120078459,0.04289928501191648,28074470
1201950963,-5.266349727504543,4716683
1202272000,0.26614945076734275,8666164
1202935850,-6.081584523308095,4208163
1203041521,-2.6959100964497824,2060215
1203860975,-1.2924213763103944,27406234
1204506668,-1.1259938073350648,16217209
1204676321,1.8830423623231685,20282827
1204682805,-0.42153371517882116,22175234
1204691003,-0.3404986556064699,37298304
1205512045,0.4532457795475949,16095563
12058946,0.22362293961767304,17944214
1206090150,0.09201513308111538,7657213
1206337783,-0.7597838713745599,42942791
1206664260,-2.537141047649206,3229923
1207105314,0.9990552880619659,4857362
1207122523,0.5649988752798816,40895331
1207250122,-1.0062707288211863,2861177
1207479220,0.6667922201296645,29987709
1207757591,10.311729315217494,1955474
1207889265,-0.676618723021283,5107382
1208305522,3.8934165912049616,33984045
1209060315,-0.8691466253340222,23715792
1209629994,-0.03421161040298522,20305658
1211398909,-0.23125506069267648,41585210
1211468948,-2.4405445094433613,20770278
1212346942,3.234959417343044,23209780
1212561114,-0.39978857495232223,1925776
1213372869,0.7513027760585927,20565587
1214300017,-6.828594523424609,13807580
1217169700,0.1231012816453059,22202040
1217315221,-0.17869377425736493,14684594
1217802563,-0.671764866260616,21649900
1218086210,2.6144990176089657,34991277
1218513300,-7.707797547819313,3344185
1218932007,-0.16025149580840337,38030277
1219465798,0.5897735037749372,14140002
121962462,0.2795564229090283,6735743
1219716331,-0.7694589645099204,25667145
1220739030,0.20647780870318827,29803882
1221021840,4.795853402443294,285292
1221036432,0.20725654572423818,4955630
1222398379,-0.6624519220975947,12889758
1222915307,0.24418926351227482,23606843
122310777,4.575092176249555,48224425
122316130,-1.0294217318600245,26240258
1223921706,2.9500126498936554,39933903
1225045427,4.470195384580887,1627785
1225680864,-1.0913172280461991,35209203
1225949488,-2.685036916051399,3600069
1226022734,6.717332855173934,33350486
1226880809,-0.6291195146747555,24800081
1227006408,1.3101583023383134,32317423
1228887863,-0.8444789611793958,336237
123014977,-0.46016233062782286,9593329
1230395899,1.419574257095715,14679666
1230685914,-5.141908370893157,16538607
1231275179,-2.2612089533170554,10762232
1232501455,1.6370535406242777,32894338
1232569304,-1.528896009723307,5095266
1232916817,0.41938796896969877,16910560
123327103,-1.8526283821195573,22868549
1233272039,-1.4353839534702038,7412888
123379451,0.3115323077948701,27709097
123496330,-5.015725109536462,28447349
1235044971,-0.9446782439220968,38459729
1235339888,0.47858535691071813,15888092
1236175272,-0.41006649889168506,8663552
1236765323,-1.6524081741494787,45829249
1237711608,2.1349082407469444,43034580
1238100097,1.3681226379928566,1930176
1238398453,-1.2436528153582245,14442539
1238527714,-8.68823112207389,27019175
1238859327,0.6030838755519279,6790171
1238898356,1.7309212952141158,33460640
1239137007,-1.1903960560352775,32089634
1239209006,-0.07862035632739461,25386113
1240124708,1.0601441693006686,10481924
1241211907,-0.795883180625311,5793308
1241598842,0.0857719038016033,11144483
1241750749,1.1219813003116614,41117900
1242266897,-0.06627181213646438,30514691
1242521207,4.453619334654925,13371198
1243101535,0.8536188496045909,8660094
1243250306,-0.5474180960994462,15918903
1243491909,0.519326344560924,10349522
12445922,0.8910062071101529,41193794
1245409985,-5.834466092231797,605855
1245777723,1.3127003438831575,27927741
1246332909,-2.7271471401402567,46046804
1246585270,-0.7016601850766795,16417683
1246974750,2.9512018665319157,14498234
1248281726,0.19319875772867975,37555576
1248634358,-2.6836332466886637,21162599
1248739400,-1.2725412909784837,42234495
1249637406,-0.29745004249929163,13124526
1249783920,-0.9477125381243645,13984767
1250547705,-0.13508941517641376,21286915
1251032581,3.556380310328161,13740729
1251724802,-0.15259245679238692,4282271
1252913785,0.8508274862085631,40472962
1253007685,1.8983738229011469,24894907
1253627982,1.3375660405659908,12616374
1253771879,0.4529001715712149,9411657
1253865296,-0.2624310428159531,23438507
125407016,2.4130408765403546,19610049
1254183576,0.3575940400993317,18535477
1255076992,-0.42367238381110495,24919043
1255705928,2.163026298178284,45718525
1255874891,1.3857729029339416,16267678
1256153889,0.30840560477723844,18067698
1256832219,0.8841413473689501,27700783
1256976573,-1.8003949032648225,33741199
1257785,0.6999195846735888,14796900
1258074117,3.567522478056489,28361801
1259389296,0.400295832650413,1309239
1261672283,-0.2079057941626898,41450687
1262119935,3.7325951974874494,24693566
1262173496,-0.6223285167469431,32126218
1264187919,0.5914671098791816,40457646
1264680628,1.0533708641065906,14076689
1264939370,-1.4815864180041443,24539913
1265017674,0.4274693182554582,42044275
1265054165,-2.0139597673372114,30845989
1265639221,-2.927217879702005,37872185
1265760121,0.09842335961067317,33264237
126625232,0.5991379310344828,32166185
1266854541,1.3120410956113695,39093900
1266857808,0.06748720854652417,12900356
1266859938,-0.6929914780831736,17357054
1267021789,0.31290175049019653,24012373
1267880986,-0.40557824036266055,1711202
126790315,0.46489780725876784,20973081
1268769573,2.0796524935383305,1361819
1269253757,-3.068190178860464,41916091
1269542251,-1.4036299395010083,17272036
1270605742,-3.4318368841882454,9611687
1270753287,1.0735654405759905,4286124
1271458082,0.5790936817719705,14172194
1272356913,0.17056799053349103,36393484
1273244004,0.7453592440125998,16596236
1274841432,1.3267495651388266,13690975
1275918064,-0.06937483360303967,32747157
1276176836,-0.545345910901485,30026972
1276225678,0.8757791536807719,30595338
127669549,-1.7100223729281079,16353347
1277106217,-0.01115606406559877,30711414
1278306150,0.944626848811779,31138345
1278603683,-1.843633510658079,25273159
1278829366,0.5167018049699171,37065442
1278968691,-5.912794786753554,16813323
127998922,-0.38975517074715416,5295003
1280459895,9.338101031649472,2417296
1280586826,-1.3316019097328515,14850319
1280739208,1.3156913453182446,8401838
1281262417,1.6035389285663537,43833798
128130872,-0.6225888257323181,6044494
128144433,0.07052348216332546,2157877
1282052294,0.4303074115431409,12664993
128323508,1.4954227846202564,25144055
1283526641,-3.3187674804042913,496591
1283573689,-3.5379660338994348,15684576
1283709970,0.6522891285145248,40214519
1284285054,-0.036232729454509074,12664798
1284309765,-0.372662538957684,18814834
1285239035,-0.3499719449120293,3745407
128716706,0.6740970983816936,31830791
1287286275,-0.4423167021290386,24459008
1287402853,-1.8542840952650788,3817445
1287615701,1.4056133801577304,22371476
1288080146,0.7321877968700521,14497768
1288194015,114.55593573440444,19313063
1288880407,-0.18315028082865295,29103272
1289259843,-0.30066332227796205,6841208
1290142372,0.13214988083531934,32919533
1291417658,0.11084481925301241,32490027
1291687640,-2.5507807252430905,35060398
1292845647,0.2087798536691055,16459111
129287408,1.8038582690288494,45580716
1293088481,0.2632056132397794,3843745
1293102918,-3.3000549673496558,3112081
129320976,-0.0004335233788660631,5940596
1293710766,-0.8093420665211135,34862735
1294359814,-1.9460966040439178,42135109
1294381215,-0.5818702224947776,17919618
1294895949,11.072896933199262,13633377
129657665,0.7080056286905402,40295852
1296601630,0.8618898018366361,29949919
1296693816,-0.2192113464775587,43654259
1296697611,-1.2840978741569333,41255182
1297437712,2.799346778202227,35659379
1297566199,3.9996765280825883,28033233
1298037063,-0.6132844848172861,15445880
1298395396,2.7296003166781846,21587978
1298711544,-11.70154330761154,47097506
129965179,-3.734814836419393,20598469
1300210122,-0.9065600318970561,14418064
1300256705,-0.07343210946484224,23485651
130096034,0.2780895177863156,40882671
1300979382,-1.8036699388343527,47732494
1301215104,0.7204629922834618,223909
1301925952,-2.4615305548974065,9681030
130209120,-0.6423997100048333,37694491
1302280863,-0.7568244416293437,21782363
1302654402,1.4745773259136248,19415799
1303574893,1.1492575123747937,9225722
1304034123,2.023856555793578,30542702
1304106205,-0.7902722454625755,17280547
1304351479,1.124486330346797,15028626
1305093267,-0.7082872667372957,41890828
1305129725,0.36506302554606335,2606972
1305598339,-1.0969900501658305,34191056
1305694172,0.6495039897483191,3567310
1305758519,0.9979796157799445,22894091
1305823886,-1.5448557338859168,25383127
1307215143,-1.6955291485882644,40763190
1307328343,0.427833345634716,45421344
1307861967,0.4065851442262117,22104403
1308565628,-0.45029990240903384,11578015
1308750050,-12.010538650239942,44004164
1309817072,1.2574519591340145,6488895
1310208823,-2.6007774870418823,3264638
1310911931,-10.479821672408876,3108189
1310954041,-0.14640214009269945,27310910
1311274723,-0.9902468292195129,999448
1312446527,0.39741170980483637,34026564
1312630419,-7.147408626813656,2901003
1312764883,1.0022899618339693,485948
1313448605,-2.2526847227000606,17546699
1313551275,-0.055087325942046836,30949149
1313680478,-0.07164716777745653,14951435
1313787407,97.33450002127378,3421039
1313998053,-0.11553881509382295,12295088
1314192981,0.016164730587823507,12226256
1314629889,-0.45144202284632523,9263864
1315469276,0.5194463428968209,8854465
1315506288,8.512863674484851,264407
1317025433,-1.370673822102965,3382269
1317400348,-1.9886451892468462,6689322
1317554940,-4.6222562957284055,28574695
1318204178,1.2484673038208314,7490208
1319370888,1.192083005743557,12643422
1319378846,0.10172873130390098,16428564
1319864887,0.30280227367599616,21340440
1319975881,-1.42848698655589,24706665
1320010275,0.31086315228079536,18647241
1320483504,-1.7229472071386407,9538722
1320498730,-3.456225729571174,14917233
132258958,151.48781981064874,41136804
1323724621,-1.9783920267995536,47861879
1324741890,-0.24122746102379772,25208019
1324761660,0.13504108264862252,6732691
132489921,2.263005616573057,25110667
1326488338,-1.1141664693325057,17054143
1326617744,-1.1481715367353758,8102386
1326807935,-1.178241412347351,42231910
1327115949,-1.9209646505891569,41874131
132764109,-4.106814894901932,26857087
1328234349,0.08785686905218242,38426977
1328518626,-0.8065011416476393,24795441
1328943551,-1.8808795513951237,44592312
1328956322,-1.5767490263650565,6482513
1329020649,-0.7677951237590408,13688423
1329220620,-0.28253029116181394,27605672
1329263976,2.455777588892037,38723640
132927805,-1.3585473575440408,41008548
1329905008,-1.4299235410080817,15808421
1330823364,0.8573047595455965,28588026
1331551006,0.6576507058215697,21816852
1332087486,-1.2148797520041332,20651770
1332361740,-5.7524152375238184,23715961
1332574136,-3.95528407859869,20035967
1332634054,9.976145397576706,3377905
1333272006,-1.3177930367827202,37934056
1333853572,0.34316414516368526,43678790
1334508596,0.8390249051404702,35144376
1334588229,1.9517278878685356,21420262
1335503667,0.31742179297011713,19185737
1336077563,0.37364877252045814,4103293
1336134836,-2.008396526724555,37476518
