segment_id,segment_id,media_sensor_1,media_sensor_2,media_sensor_3,media_sensor_4,media_sensor_5,media_sensor_6,media_sensor_7,media_sensor_8,media_sensor_9,media_sensor_10,desv_sensor_1,desv_sensor_2,desv_sensor_3,desv_sensor_4,desv_sensor_5,desv_sensor_6,desv_sensor_7,desv_sensor_8,desv_sensor_9,desv_sensor_10,time_to_eruption
1003175827,1003175827,-0.1220812986450225,2.616006399893335,,-0.6533057782370294,-0.2952284128597857,8.822186296895051,-6.62928951184147,7.399693338444359,2.548240862652289,4.364977250379161,513.458008714028,495.4921093685121,,364.4056620962138,152.4255990269731,2394.5922220700595,591.4758902847269,877.0320516810694,374.6071065044198,643.950925541732,21994554
1003411703,1003411703,-2.5128581190313493,-3.415043082615289,-19.41792636789387,1.9676505391576808,-0.2925117914701421,28.196130064498924,0.9509174847085882,3.466008899851669,2.465175580406993,13.43365943900935,676.4858159184365,828.7352536564588,912.9383596212688,611.8184870560017,166.70293824272903,2109.6369346878205,1041.5689647710324,1272.0527959884707,491.1445977083255,971.8648837173938,36831703
1003520023,1003520023,-2.6559724004599925,2.8336527724537923,-2.042849285845236,4.328477858702355,-1.122381293645106,3.244479258679022,-0.0035166080565323,0.5668572190463492,-3.9918168030532826,-6.967667205546574,352.51518309103346,505.48361672574384,1688.1451554434652,373.27411163535663,203.37761464634207,613.7834463491413,606.8085753933992,672.3144746328694,330.51239066491013,758.1304090246653,25349493
10035828,10035828,-3.0694321761303978,0.9490841819303012,2.249429176180397,1.8616189730171164,4.14447684953492,-20.3638439359344,1.250495825069582,0.1564640589323511,1.191596806719888,7.6236396060065665,688.7804366020854,1010.0540555786456,574.3114350106997,586.0324323508374,219.93753213497183,2103.1084932702315,55.56644116847104,90.71324794054932,866.767295947064,965.241429859473,21697259
1004346803,1004346803,0.0163830602823286,-2.401059982333628,1.0100831652805786,3.1379477008716523,-1.097665038916018,-1.588040199330011,2.5600406659889003,-0.9284511924801252,1.0231996133397776,-0.2393126781220313,298.4778659827071,588.830445472104,351.78706165566706,351.6273532023848,150.1142240474939,416.81225160291785,530.024507923195,765.9790557389169,354.2338227712062,580.891858046878,213390
1004557332,1004557332,-1.2153630772820454,-0.9085681905301578,,-1.370910484825253,0.7216879718671355,-8.081865302244962,0.0273495441742637,1.656022399626673,-1.781303644939251,-8.618939684338594,347.0835138473716,600.6882015156323,,311.044159522598,225.74102652772424,518.7698411286332,397.6680426377298,477.1011601614886,359.4383355149723,735.1510535193537,35397029
1004561781,1004561781,0.3883268612189797,-10.526807886535224,2.583323611273145,2.1237812703121617,2.628539524341261,-1.6406059899001684,0.4556424059599007,-4.201046649222513,-3.1681967925885046,-7.189030182830286,590.3964525636444,1691.0825144717685,550.3669715391966,737.523352530577,357.2394187117122,706.7158385332768,546.8429215992509,409.6478544183665,660.4379153354641,1105.8335718664878,21965310
1004609129,1004609129,-0.8402193296778387,-0.3194613423109614,-0.2795953400776654,-0.7590540157664039,-0.4051099148347527,-2.4647089215179747,-3.339894335094415,-0.9209679838669356,0.1337311044815919,1.469475508741521,120.77768496861728,496.5529326695693,114.22603056429934,148.62153049742972,111.3311552676144,502.4663051641895,346.76941604364254,318.840220205204,154.09606294676587,256.6260368819577,32264195
100519902,100519902,1.8892351794136764,0.2961450642489291,-15.470425492908452,-0.6758887351877468,0.2841952634122764,-1.5502741620972984,-0.9050015833069448,6.572507124881252,0.3392776787053549,2.694988416859719,322.71796592527977,586.1383657294348,387.5685216356379,324.69253589635207,140.47111885261734,538.8487442779899,328.6840813635748,585.340465837444,344.16746011993195,481.64275379481234,4357018
1005472094,1005472094,1.582373627106215,0.3154447425876235,-1.2251462475625403,0.4881251979133681,1.167713871435476,-0.6177563707271545,2.9999166680555325,1.6199063348944185,0.6346727554540758,-5.139247679205346,204.6526887647439,463.2851003176006,171.40481194622967,211.166207120884,192.77676611802025,194.55441861864605,200.23651519305795,208.54070728053205,217.48677346859503,513.5903113634713,30290303
100610446,100610446,0.1883301944967584,,2.34214429759504,0.3508774853752437,1.1044815919734672,-1.6033232779453677,-2.8786686888551856,,-2.224212929784504,0.4998416693055115,299.97589074981795,,253.2556664426851,369.2994955312084,242.6835453151868,274.5459021031316,240.3846973328396,,360.1218927128113,646.5920128160221,27292311
1006345280,1006345280,0.9396510058165696,,1.52882451959134,-1.7182546957550708,0.1191480141997633,10.830036166063898,1.2907618206363227,,3.9847169213846434,-1.6759228912790871,295.8936542767883,,210.34801609071545,249.0595707220675,169.1571923394946,479.3033798599244,352.85538126757814,,240.61291586922405,533.5715970579544,9680604
1006842231,1006842231,-2.3516108064865584,1.097981700304995,,-2.124764587256879,-1.3293611773137115,-10.184180263662272,-1.283728604523258,-3.9068515524741256,,0.0251662472292128,343.5720555445591,536.7170853588444,,292.8434369537273,168.6766417915461,991.0885130806422,399.3508702424523,557.1116655332413,,634.1540453759239,13146833
1007019534,1007019534,4.977417043049282,0.6211896468392194,-4.722187963533941,-0.9978167030549492,-0.711671472142131,12.246162563957268,1.6553724104598255,2.147997533374444,1.0278995350077498,-1.0860318994683422,414.19439728224427,562.1870420512419,392.21834680339225,368.7745789483956,211.62808445936736,670.7806628620482,502.29714969976857,770.4272167200688,371.6242289216393,761.2183409717098,8705748
1007996426,1007996426,3.2677455375743736,-0.6040399326677889,0.8572857119048016,-0.8547357544040932,0.752820786320228,-5.72687121881302,-0.817436376060399,14.051365810569823,-0.4425092915118081,4.057915701404976,364.3980354335064,505.9444788508702,303.1957211367368,323.3783702794822,225.1852103301148,511.7092910361888,412.0367756280593,531.1205392013281,293.9097234394659,736.6261630314133,45018989
1009126824,1009126824,0.7836369393843436,,,18.513174780420325,0.5329411176480392,8.637672705454909,-1.2804453259112347,,0.1213313111448142,4.628805431327119,331.5925187931404,,,820.5687152196674,240.71012529395463,557.3446429724403,362.5935379996565,,502.9140891628187,788.3986353200206,245735
1009442335,1009442335,1.9694671755470743,8.120097998366694,-0.8794853419109682,0.1098315028082865,-0.8909518174697089,-21.39339344344261,42.89656839052682,0.6919384676922051,0.4118431359477342,-7.853210699519028,581.5431713992216,783.6363927504242,511.57125563565614,544.470900664281,160.70175727610768,2027.854262836875,915.3238567496518,1447.656315243082,460.09000238982713,952.5603056376584,33710897
1009749143,1009749143,2.903168280528658,0.8100864985583573,-2.708171530474492,0.6966217229712838,-0.6712388126864552,-0.2473125447909201,1.839036016066399,0.4625756237396043,-1.59875694126038,-5.286178563690605,308.6904890395262,903.2907857470894,253.7066392536696,316.6444920991896,202.14197266842007,329.91514624039183,452.6830761030989,426.89494746392353,329.8368252764442,1050.3178529777535,4091055
1010002096,1010002096,1.0376660388993515,-0.0609656505724904,0.6310061498975017,0.5963067282211963,-1.3388443525941234,0.9975167080548656,-4.354510758154031,2.04021599640006,-4.497312332554052,-4.372260462325628,316.8715306154518,523.3464434290102,259.9769001429473,277.8889557521605,198.9012285011276,281.4214367169515,389.05785752682215,289.1747161019557,301.83478562409306,690.6380471852376,34570257
1010561361,1010561361,-0.0378993683438609,,-0.3944600923317944,2.25389576840386,0.0660988983516941,6.041965967233879,-1.017616373060449,,-2.7329377843702605,2.2182296961717305,227.96669624519123,,201.36883787048316,271.6181430535604,173.44752913834247,286.0210058815522,214.5941581365273,,272.749833137592,496.5127015243477,35512645
1010680130,1010680130,1.2160463992266797,,0.2555124081265312,0.258912351460809,0.8340360993983433,-17.026399560007334,1.2327961200646655,3.391460142330961,-1.0571823802936615,0.3816603056615723,380.8972711110466,,302.7733105184821,352.6884478024153,167.46178924018648,594.6757796506023,375.9175564824419,493.82509051593325,359.06586463598506,525.4378248340299,34540645
1010725931,1010725931,-3.9452342460958985,-1.3297778370360491,0.6286895218413027,-1.2576123731271145,0.4982916951384143,5.56510724821253,1.518974683755271,-7.493175113748104,-1.2732356634575135,-6.25474575423743,339.4617971642694,421.47535510564825,287.1084981493308,296.011835379532,201.9273040013369,437.6306593066147,370.8863476557952,588.602155611853,276.5335812282164,673.331851308738,46629410
1010756593,1010756593,0.0567657205713238,-0.2519458009033182,0.8558690688488525,1.154114098098365,0.9914334761087316,-3.417293045115915,-1.1049149180846989,2.3835936067732204,-0.1772803786603556,1.6854552424126266,161.329851683642,346.522012440175,137.62602403831596,161.49957883881797,119.47871397567064,185.3419163697524,164.40931495105897,198.09458116471984,224.96286476026117,345.56129057416115,30695791
1010864137,1010864137,5.210563157280712,,-3.1305311578140365,4.53602439959334,,-1.0827986200229995,9.247095881735303,1.6495891735137749,2.0879652005799905,-4.0480825319578,643.6779355617873,,607.3255116722823,803.2362173771721,,693.472019198281,715.345010240472,445.8802340990305,745.0345103832402,1244.6014043210907,33693026
1011078321,1011078321,1.1345477575373744,4.796620056332395,-0.3895935067748871,2.6523057949034183,0.3924101264978917,1.8566690555157412,1.0868818853019115,8.258512358127364,-4.465408909851503,-0.4810253162447293,278.0240821942095,806.348770954134,266.4579723227844,356.53358762776463,218.73887955366524,540.662176615458,554.2430778110019,787.1878538741013,336.7224038298262,595.3955774755599,15946474
1011133267,1011133267,-1.3922101298311695,-0.0863652272462125,-1.4057099048349193,1.0081498641689306,0.3664272262128965,3.8933851102481625,3.460592323461276,3.27132881118648,0.3148947517541374,7.7249379177013715,201.1022808224302,469.5970708748688,172.45421434899694,211.14852122833332,202.96580195240625,203.82793548254327,233.95783940240705,216.9894596813001,294.6961330019608,504.4782639581774,29267657
1013196130,1013196130,-2.3684271928801186,16.421226312894785,-5.920167997200046,3.0993816769720506,-4.80398660022333,-1.5700571657139049,-1.7395710071498809,-0.2851119148014199,-0.020247777892172,5.6061065648905855,782.6921213515617,3836.1349869495953,612.2297404788052,872.6874803004324,562.5439381015259,405.961096940842,386.7688675970133,512.3297988859401,915.3957199066044,1710.4155214972498,5182237
1013226239,1013226239,-0.9297011716471392,-2.3288778520358,4.915018083031949,-0.6073398776687056,,-0.5167747204213263,5.315211413143114,-6.071332144464259,-0.2310461492308461,-3.216629722837953,360.20792360060466,483.7405136236669,1253.2202085672282,332.4691765895378,,632.0321359098529,641.8333924444689,707.9262057669855,354.2781032843933,753.4609336062362,15687735
1013789689,1013789689,1.8201196646722555,3.155880735321078,,0.7709371510474825,-0.0869652172463792,-1.985083581940301,0.5344410926484559,2.49850835819403,-3.398793353444109,-21.5304744920918,401.8121808248132,654.9790121198221,,356.5230142118038,239.57154687119728,481.7766456504128,432.4368314000224,779.988714919608,397.7228954031655,2835.78674132514,37056937
1014562599,1014562599,2.9802669955500742,-6.412376460392327,-1.7971033816103066,-0.816536391060149,0.4113931434476092,2.4312094798420025,3.020149664172264,3.054865752237463,4.018750563418372,-0.5343410943150948,464.9169979081593,848.7838936538286,338.940516067755,388.6117584091821,323.3008275886832,510.6889813496588,550.6220010533399,559.1628929239067,421.08318123145193,1207.9144848421608,41018705
1014585637,1014585637,-1.7933367777203713,5.067932201129981,1.5924567923867936,0.6141230979483675,-1.7223379610339828,-5.297461708971517,-1.964917251379144,1.935034416093065,-2.3399087470529367,-4.074765420576323,428.6635655805931,798.6599362172066,325.1125727432972,368.5109841599498,264.96338068213726,606.1181754809785,543.6688710534323,572.6576937514556,399.1797082995243,1029.145053111257,23961047
1015033166,1015033166,1.478442025966234,-5.324961250645822,,0.9055682405293244,-0.9395676738721022,-28.41390976817053,-2.2522457959034017,-9.656422392960115,,17.98090031832803,367.3910586002505,516.6136472565925,,333.0819345383768,181.9326894244309,1412.440560150827,451.2494515095444,730.2573349186302,,683.917277820836,14697508
1015092282,1015092282,0.6818886351894136,-0.5334244429259513,0.2411793136781053,-2.3442109298178364,0.175847069215513,-12.439742670955484,5.536574390426826,2.7458542357627373,0.8587837493415799,4.0320661322311295,346.31544544457296,435.175628017342,286.7284611757889,296.9101260205313,174.39934105559635,546.7618682508505,389.4573489696379,625.3881274527475,272.39588681863063,649.1899192365918,41052996
1016110949,1016110949,-3.045232579457009,1.962067298878352,-1.75420409659839,0.2170630489491841,0.6842385960233996,6.062498958350695,2.1845135914401426,1.3238112698121698,-2.2058799020016333,15.77742037632706,272.2952526590324,487.44637386528944,225.5829592042957,243.756093974108,182.28580698015776,234.08960135059772,286.93062913795114,270.852038256771,275.4230792727669,707.6704110960262,21618954
101616763,101616763,0.1072815453075782,,-1.3658105698238363,-0.6035899401676639,-1.180863652272462,1.4680088665188913,-4.971467142214297,,1.072748787520208,-5.121129402307705,358.7626049917664,,269.8894695927638,312.69540862173227,206.374134735422,697.1335547421195,381.4111712913801,,317.5598794834223,677.4604466192138,8785675
1016242026,1016242026,0.8525524574590424,,0.940817653039116,1.5096081731971134,0.6396726721221313,-0.707204879918668,1.5194080098665022,,0.2608956517391377,0.3019949667505541,257.3499973619452,,242.5658247034361,336.9856985766332,227.48592570835277,280.8502286562279,228.36794716894093,,322.6468565872877,590.4257173973596,22762641
1016727429,1016727429,-0.4876918718021366,-1.6898551690805153,-0.7105214913084782,0.7861368977183714,0.3083115281411976,-2.519458009033183,0.4444425926234562,0.3835769403843269,0.6215396410059832,84.73017116381394,177.5687782785611,370.9918341759659,150.0828850473288,167.6841873735998,155.8782504363069,207.3478230547556,196.06798935783232,197.22752508108988,177.33677771978415,1487.3019225287958,38082962
1016932159,1016932159,6.623356277395377,-9.61825636239396,1.1911968133864437,1.1184480258662357,3.5961369622475856,16.764270595490075,-8.209013183113615,-4.923134614423093,1.569740504324928,-3.2074298761687303,579.6762465840812,1234.257984898633,721.5634570453034,511.9695989865981,229.7660954683235,1063.1466878394792,808.6309453408034,989.9956486899058,460.3760861951321,1043.8131214791897,1428121
1016956864,1016956864,3.661388976850386,1.4324594590090165,-1.0563323944600924,0.1827969533841102,-0.7878368693855102,5.9658672355460745,9.283961933967769,2.84481925301245,0.8918184696921718,-4.189813503108281,405.2514021657799,612.1469577716063,339.6020885192087,389.371059082957,236.80332856484327,477.4835097692921,474.5124740168688,642.7936472164824,358.9402703977754,851.2541255231798,20704604
1017830158,1017830158,0.0729987833536107,-0.014983083615273,-3.305328244529258,-4.077065382243629,-0.1856458259523765,-20.223479608673188,1.2652289128514524,0.4403926601223313,-3.788986850219163,6.668722187963534,1228.3403988869518,1560.5579091547688,1068.8024975674612,1067.6413552753384,517.5782764018821,1270.879664893323,61.99525642432665,137.18501929051564,1141.1465675755132,1729.7829768123656,4800251
1018207090,1018207090,-1.8285695238412691,,0.9958167363877268,0.7447542540957651,-0.2835452742454292,6.362877285378577,2.560773987100215,3.128781186980217,3.154114098098365,-5.115781403643273,239.273690316693,,222.28257781294215,399.97024964179946,186.0419473776568,597.4645458110584,477.0758860781944,508.5346012139156,285.4985675360133,531.0830777864325,26111068
1018435910,1018435910,7.457542374293761,1.8240029332844447,-3.071115481408643,-0.2450792486791886,-0.4192930117831369,8.693938434359428,1.4828086198563355,1.0764487258545692,-3.8701188313528103,-1.256945717571374,596.0775141440527,869.3364322235569,464.0593964417026,489.6070461283152,183.5284424563129,1733.967758530924,56.2508323667439,61.06394630899842,510.62570523551545,875.0366069834628,17275464
1018756523,1018756523,1.449159180680322,-1.0472992116798054,-1.1755970733821104,-0.8864685588573524,0.108014866418893,-0.5462908951517474,0.0166830552824119,0.659205679905335,-0.9290345160913984,0.1674472092131798,101.4456586191248,428.6354676910758,91.77178505303569,112.28621217108709,131.29547040648754,200.60828778480376,125.53653772907856,152.1156942066215,119.71596202602292,222.76870900322788,29754498
1019052648,1019052648,7.256379060348994,-0.8194530091165148,-0.06783220279662,0.7610039832669455,-12.108108108108109,-13.169447175880402,-4.523024616256396,0.6097731704471592,-1.9933334444425923,-1.398176697055049,294.82664983344915,740.6844065359917,257.4860546360693,298.0172459997665,163.75136734365637,587.0777624277521,464.3288861794962,494.49069315861095,302.16642057353585,576.492425017602,22465586
1019955915,1019955915,-0.30732821119648,,-1.537991033482775,0.5259745670905485,-0.4119264678922018,0.8183196946717555,-2.818336361060649,,-1.4534424426259562,-0.1404643255945734,271.6655683270574,,246.13047615879935,346.7395994058711,201.6011864558928,612.8509547530431,364.378813779157,,304.833506748396,588.1206792851087,31097762
1020283272,1020283272,-1.7109548174197096,,3.138847685871902,5.821186313561441,0.7187380210329828,4.451575807069882,-7.6332894451759135,-2.512324794586757,-1.2889951834136095,-1.00629989500175,272.7666245495527,,267.4949913630761,343.9636495936734,247.96063334807948,638.3278853582161,485.4670274465552,586.343287547716,364.4378306109177,635.6102963244413,16657318
1021479157,1021479157,5.054499091681805,0.4390426826219563,,-3.4909418176363727,-0.5019749670838819,10.387776870385494,3.4254929084515258,2.475975400409993,4.491191813469776,-15.711771470475492,645.1048710841255,581.5106786250592,,448.75663615013127,189.57386432100665,2392.981805929566,628.6317276058912,972.8100199218288,447.437719755403,921.7805207258378,23319872
1022420757,1022420757,3.0333161113981437,3.056599056682389,,-2.636739387676872,-0.305978233696105,-16.061648972517126,-11.565140580990317,-1.6518058032366127,,-6.927817869702172,325.772525248347,436.68453853610777,,271.6755704380899,162.86689163985045,1005.7138148678318,379.57364326412426,549.8401319402886,,597.1542311438365,12329909
1023111602,1023111602,-2.2220462992283463,0.5544907584873585,-1.1394310094831752,-1.286078565357244,-0.1767970533824436,3.647072548790853,-9.983300278328697,0.3305778237029383,5.263828936184397,4.195880068665522,566.3342056106264,1190.093566700342,557.6068707061181,620.185901221849,256.2333560297741,610.1025429713749,523.4372103583976,624.0890198252819,694.8853439907424,960.8043918059976,4839779
1023245702,1023245702,0.3862768953850769,,-0.1326977883701938,-1.4783420276328727,-0.7247045882568623,1.2278962017299713,-1.496958384026933,,0.7381376977050382,3.5984400259995666,270.25567259727706,,245.45447002992256,307.037542441351,209.2060870955714,215.5922230256052,229.7029460591405,,304.037012648666,607.1253971903716,16294901
102338326,102338326,1.8984350260828984,-6.755854069098849,2.200496658389026,5.362143964267262,-3.705354910751488,-0.1810469825502908,-0.0206663222279628,-0.0930651155814069,0.952954029463478,-4.543257612373127,555.7695514489054,1805.5857043468668,512.6481751003834,687.5259307349045,367.5140690724068,662.2233224812536,533.900997008087,387.2761538472772,628.4300128010254,1102.861178450359,4598189
1023559523,1023559523,-10.3427609539841,4.112331461142315,2.4998083365277246,1.3608606523224611,7.191666666666666,-1.89493508441526,-10.222712954784088,-3.5744070932151133,-0.8982016966383893,21.509858169030515,563.9207574470344,1362.8865944927695,491.5895528495257,529.648956049274,291.80938785311,1097.5989972486216,764.3304495317758,1021.810461534326,467.2581013069037,1096.5647042196438,1245749
1023589533,1023589533,-2.302728287861869,4.13031449475842,5.488775187080216,-3.487125214579757,0.2087798536691055,-3.3828602856619057,8.178497025049582,-9.886618556357394,2.3655272412126465,-0.6454392426792886,345.5931756474024,517.0018245627211,463.98595407422425,340.550984785544,145.58462096061595,532.9541479172718,374.83365248904886,565.0801672575028,354.8573830253629,575.6705127512098,4423703
1023927094,1023927094,0.3719604673255445,2.2053462534458275,-1.3643772603789937,1.8719021349644167,-0.3205779903668272,0.3242445959234012,0.9821169647172548,-0.9387676872052132,1.4612089798503358,1.3756270728821187,125.37839570584522,362.76557625951216,123.86414564755724,223.94515591396512,76.55457494301645,234.61526779039008,358.90446346745034,331.38640982576226,213.21272569759608,224.39891295477315,17627859
1024265947,1024265947,-0.7085381910301495,-0.1670972150464159,-0.1999966667222213,0.7557207379877002,-0.4829752837452709,-0.194363427276212,1.2251295811736471,-0.5776903718271362,0.3928934517758037,-2.123714604756588,105.19309125887534,355.4166718722154,95.58346736753164,114.86043622579946,78.47372669236206,166.04150883306815,429.3669967706263,245.2171341925469,121.70074745934308,211.47345659548265,19224020
1024522044,1024522044,2.36942717621373,,-1.4479758670688825,-1.942000966650556,0.6881885301911634,-0.8968350527491209,1.3994100098331694,,0.9547507541540974,-4.713521441309312,230.2875238072764,,203.2099861332553,266.31279635556893,187.9125383132275,179.65666299031682,206.39066835894477,,241.04585179823837,507.9446475539117,21496194
1024855809,1024855809,1.2345294245095917,0.4626422892951784,-4.132031132814453,-3.3869768837186047,-1.5605739904334928,-2.321061315644739,-2.842669288845186,-1.2161463975600406,0.7517708038199363,-3.349827502874952,220.1827186566473,662.6739107901248,388.3831514979627,251.46078586874924,132.22958608003427,383.9263383140664,251.1947889188152,449.05431779458064,287.7976260289613,389.0942473043585,40938060
1025401939,1025401939,-0.1440642655955734,0.0547824202929951,1.297495041749304,-1.02069965500575,,5.784303594940084,6.18966350560824,-3.050815819736337,1.6674555424076265,-5.482240684976237,438.03255824022347,1724.4013439303612,435.5508007820577,496.49671714743874,,814.4323305065225,634.1564161102699,745.7393961483525,464.10780298942825,806.6804189012921,6467224
1025870964,1025870964,-2.6030066165563905,-1.353977433709438,-0.6429059515674739,-4.438009366510558,0.6559890668488858,16.380110331494475,-6.653872435459409,7.220229662838952,2.332661122314628,-2.166897218379693,370.28233812451833,490.80287093145125,336.83114233749524,339.5384564786891,215.4576258521355,512.1434686332803,417.617204379456,574.9378799471185,309.6546748687425,795.4545723954664,28871048
1026930172,1026930172,-0.1389976833719438,-0.0389826836219396,-1.5318578023699605,4.005283245279245,,1.1520307994866752,7.490141830969484,2.909401509974834,2.989886751813149,16.576173730437826,519.9159750504455,1726.0010670806837,484.2290056256752,617.8430097164005,,625.7130347208569,404.6138553901092,303.74429315644784,597.9248180647672,1030.559081098685,27668379
1027307874,1027307874,-0.6989383510274829,-1.119815668202765,-1.3640272662122297,1.9936834386093565,-1.0303994933417775,-1.3594773420442992,2.8020199663338943,0.7675038749354177,1.7471208813186447,2.801086648555857,192.62625927005092,518.199209215917,193.46901668038268,269.3891367089012,136.8072801761249,323.4741779347364,251.2800422236507,377.9339059650301,279.9367071341048,368.6141061003397,7822077
1027457977,1027457977,-0.555274078765354,-0.8248249739322878,-2.1001316644722587,-1.6039732671122149,0.2051799136681055,-2.233612773120448,1.992450125831236,1.7978033699438345,0.257979033682772,0.3475942067632206,118.2476155456223,450.9497246401532,140.91247108335017,201.5310592941269,104.9138701530993,593.9898096270923,519.7766040582549,442.5983320301167,210.75662400592685,254.13585935398228,34398491
1028325789,1028325789,-1.7560540657655703,0.7195046749220846,-2.13841435976067,1.0457492375127082,-0.9549674172097132,-4.686321894635089,1.0357994033432776,5.420676322061299,-0.0947364895416408,-0.806636556057399,206.5555956783936,409.5445761506245,177.3998055931264,212.5357772791185,165.558654879067,297.39230614527725,227.89195514186403,278.8093698422202,201.3026145280216,1208.9727138952676,47473541
1028350709,1028350709,0.7563040615989733,0.0476825386243562,-2.8640022666288893,2.3925767903868267,-8.916666666666666,13.770953817436377,-15.181930301161648,-12.49750837486042,-0.9343677605373244,8.492839795662006,580.6835464444466,1132.0914188246186,533.1780762599943,632.6905941276208,98.1041618557876,911.1115888958416,732.3876706595677,733.2218902883072,693.6893049910774,913.5663364044636,8229339
1028796869,1028796869,1.7143880935317746,-0.3643939267678872,1.6054399093348444,1.508858185696905,0.3707604873252112,-3.844885918568024,1.717171380476992,4.671738804353261,-0.2826780021253985,-1.9808836519391344,473.2545012722851,342.4598717341733,474.2408048868636,299.848258611526,106.52620617029712,934.3034591551188,621.976964101811,729.8778001894963,268.2304881354713,362.6536978779606,1797436
